OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A child is wearing a coat and is carrying a red sled behind a child in a green and black coat,boy garment jacket bring color follow past boy grassland dark jacket,0.56277883,0.5085555296955686
A child is wearing a coat and is carrying a red sled near a child in a green and black coat,boy garment jacket bring color follow vicinity boy grassland dark jacket,0.5335188,0.49676726495518403
A child is not wearing a coat and is carrying a red sled behind a child in a green and black coat,boy garment jacket bring color follow past boy grassland dark jacket,0.46143,0.5153807156226214
A boy is sitting on the ground,boy standing grassland,0.32603937,0.5119461796500466
A toddler is sitting down,boy standing,0.23059177,0.5122066906520298
A toddler is standing up,boy standing,0.7652805,0.568781886781965
A boy is sitting in a seat,boy standing stand,0.198533,0.5431737899780273
A toddler is sitting in a seat,boy standing stand,0.1123292,0.49502900838851926
A girl is sitting in a seat,boy standing stand,-0.07999872,0.43749978542327883
A dog is catching a black frisbee,pet seizing dark freebooter,0.58639663,0.37972702980041506
A dog is biting a black frisbee,pet pushing dark freebooter,0.5881306,0.4249921719233195
A dog is catching a white frisbee,pet seizing color freebooter,0.4339736,0.3655892809232076
A large wet yellow dog is retrieving a toy,quantity dark color pet seizing pet,0.37371677,0.4371713764137692
A large wet yellow dog is holding a toy,quantity dark color pet seizing pet,0.32624844,0.3915952779352665
A large wet yellow cat is retrieving a toy,quantity dark color pet seizing pet,0.3030472,0.43672293424606323
A woman is wearing a long black coat and a brown hat and is walking past a park with a lot of blooming trees,man garment lengthen dark jacket dark cape walk past station quantity flare-up lumber,0.4004044,0.40857066285042537
A woman is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,man garment lengthen dark jacket dark cape walk past station quantity flare-up lumber,0.39589626,0.4097662397793361
A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,man garment lengthen dark jacket dark cape walk past station quantity flare-up lumber,0.69930154,0.4518343309561412
A woman is walking in a city street,man walk suburb road,0.5556282,0.47656502823034924
A woman is walking in a road,man walk road,0.6549196,0.5179531872272491
A man is walking in a city street,man walk suburb road,0.8179391,0.5440052996079127
Two people are riding motorbikes,give folk sailing bike,0.64813566,0.39772008765827527
Motorbikes are being ridden by two people,bike being running make folk,0.5651248,0.512010645866394
Two people are not riding motorbikes,give folk sailing bike,0.26552933,0.40666288634141284
Dirt bikers are riding on a trail,cloth bike sailing walk,0.578691,0.5267724245786667
Bikers are riding on a trail,bike sailing walk,0.6530472,0.5465448200702667
Dirt bikers are not riding on a trail,cloth bike sailing walk,0.48853076,0.5229177612524766
A man is leaning against a pole and is surrounded by people,man turning role round folk,0.5092722,0.553058385848999
A man is leaning against a pole and is surrounded,man turning role round,0.49941874,0.5344362060228983
A woman is leaning against a pole and is surrounded by people,man turning role round folk,0.10902838,0.49168455931875443
A middle eastern man is standing with the back against a lamp post near to other people,average forepart man standing restore fireplace put vicinity folk,0.53485894,0.4877941182681492
A middle eastern man is standing against a lamp post near to other people,average forepart man standing fireplace put vicinity folk,0.57972807,0.4748840481042862
A middle eastern woman is standing with her back against a lamp post near to other people,average forepart man standing restore fireplace put vicinity folk,0.17927909,0.4596701115369797
A couple is looking at a street guide,family looking road leadership,0.5916899,0.5396021554867426
A couple is looking at a map,family looking paper,0.5531612,0.5258411586284637
A couple is not looking at a map,family looking paper,0.3380463,0.5216648957946084
A man and a woman are standing in front of an art gallery and are looking at a map,man man standing forepart artefact closet looking paper,0.5087763,0.4701974864663749
A man and a woman are standing in front of an art gallery and are looking at a signboard ,man man standing forepart artefact closet looking panel,0.58461964,0.477356360356013
A man and a woman are sitting in front of an art gallery and are looking at a map,man man standing forepart artefact closet looking paper,0.3107313,0.46387514369241123
The dog is running across the dirty path,pet running surpass dark road,0.8478031,0.48851731419563293
The dog is running across the gravel,pet running surpass crimp,0.6432806,0.43441132398752064
The cat is running across the gravel,pet running surpass crimp,0.430658,0.4417981459544255
A little dog is running on the beach,young pet running holiday,0.6859542,0.4560587654511134
A little dog is running on the sand,young pet running grassland,0.7176128,0.44875359535217285
No little dog is running on the sand,young pet running grassland,0.36991838,0.4425150385269752
One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is diving into the water,somebody boy color shorten standing mountain crimp watercolor boy dark shorten dip watercolor,0.63658035,0.4476285335563478
One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water,somebody boy color shorten standing mountain crimp watercolor boy dark shorten plunge watercolor,0.6559404,0.45412205325232613
One girl in orange shorts is standing on a rock cliff over the water and the other girl in black shorts is jumping off into the water,somebody boy color shorten standing mountain crimp watercolor boy dark shorten plunge watercolor,0.3460477,0.4132731421427293
Two males are standing on a cliff edge and one is jumping into the sea,give man standing crimp end somebody plunge sailing,0.56944597,0.38294320821762085
Two males are standing on a cliff edge and one is jumping into the water,give man standing crimp end somebody plunge watercolor,0.49660948,0.3904703140258789
Two males are standing on a cliff edge and no one is jumping into the water,give man standing crimp end somebody plunge watercolor,0.3552447,0.4323073189992171
A boy is playing a game with wooden blocks,boy running role lumber hamper,0.4910559,0.42012230679392815
A boy is playing a game with blocks made of wood,boy running role hamper make lumber,0.5548874,0.4378214760830528
A boy is playing a game with steel blocks,boy running role lumber hamper,0.47969604,0.4266198091208935
A boy in blue shirt is looking at his hand near a stack of blocks on table,boy dark jacket looking man vicinity stand hamper panel,0.5993537,0.4525270185300282
The boy in blue shirt is looking at his hand near the stack of blocks on table,boy dark jacket looking man vicinity stand hamper panel,0.5738107,0.45791218323366983
A woman in blue shirt is looking at her hand near a stack of blocks on table,man dark jacket looking man vicinity stand hamper panel,0.16249734,0.39151473130498615
A woman in a bikini is pulling a dog on a leash at the seashore,man bike pull pet chain sailing,0.41154438,0.49301026355136524
A woman in a bikini is pulling a dog on a leash at the beach,man bike pull pet chain holiday,0.30884662,0.43984957536061603
A woman in a bikini is pulling a cat on a leash at the beach,man bike pull pet chain holiday,0.09990206,0.4395502862476167
A woman is standing at the beach with a dog on a leash,man standing holiday pet chain,0.32974476,0.4489217632346683
A woman is standing at the beach with an animal on a leash,man standing holiday pet chain,0.3127147,0.4574771755271488
A woman is running on the beach with a dog on a leash,man running holiday pet chain,0.28327578,0.4553782045841217
A small group of people are standing and two are sitting on the couch,young crew folk standing make standing bed,0.533871,0.4624114348774865
A small group of people are standing and two are sitting on the sofa,young crew folk standing make standing bed,0.49904287,0.4485402419453576
A big group of people are standing and two are sitting on the couch,quantity crew folk standing make standing bed,0.5818043,0.43615145626522245
A group of five young adults are lounging in the room,crew pet young young lodging rum,0.25986022,0.4238530366044295
A group of five young adults are lounging indoors,crew pet young young lodging ingress,0.2815019,0.39244022634294295
A group of five old adults are lounging indoors,crew pet past young lodging ingress,0.09146145,0.3778040972020891
The dog has its head inside a red and green gift bag,pet headland ingress color grassland award cupboard,0.4291299,0.3568864127864008
A dog has its head inside a red and green gift bag,pet headland ingress color grassland award cupboard,0.44711864,0.34972853245942487
A dog has its head outside a red and green gift bag,pet headland depart color grassland award cupboard,0.44049773,0.3817920549349351
A red and brown dog is digging its nose inside the holiday gift bag,color dark pet seizing name ingress holiday award cupboard,0.5271509,0.4115199079880348
The red and brown dog is digging its nose inside a holiday gift bag,color dark pet seizing name ingress holiday award cupboard,0.52735925,0.41486602792373073
The red and brown dog is not digging its nose inside a holiday gift bag,color dark pet seizing name ingress holiday award cupboard,0.308096,0.42495708333121407
The man is biking in the snow and wearing a red jacket,man bike rainfall garment color jacket,0.5603373,0.46952270834069504
The rider is biking in the snow and wearing a red jacket,bike bike rainfall garment color jacket,0.5333352,0.4597643488331845
The rider is biking in the rain and wearing a red jacket,bike bike rainfall garment color jacket,0.61495054,0.4984617860693681
A cyclist is biking in a snowy forest in the dark,bike bike dark grassland dark,0.77730054,0.5225971937179565
A cyclist is biking in a snowy forest at night,bike bike dark grassland bed,0.6517328,0.4618127710289425
A cyclist is biking in a snowy forest at day,bike bike dark grassland time,0.6802122,0.47740259104304844
A girl with a bikini is playing in the dunes,boy bike running mountain,0.12507273,0.44747908626283917
A girl with a bikini is playing in the sand,boy bike running grassland,0.194027,0.44714738925298053
No girl with a bikini is playing in the dunes,boy bike running mountain,0.18115279,0.43001563208443777
A young girl in a bikini is jumping on the beach,young boy bike plunge holiday,0.33200926,0.4473536820972667
A young girl in swimming suite is jumping on the beach,young boy sailing set plunge holiday,0.4463499,0.4554799993832906
A young girl in a bikini is sitting on the beach,young boy bike standing holiday,0.15935934,0.45191626623272896
A boy is wearing a hat and is walking in the wet sand,boy garment cape walk dark grassland,0.6153984,0.5250103294849395
A little kid is wearing a hat and is walking in the wet sand,young boy garment cape walk dark grassland,0.54720485,0.5078697610985149
A little kid is wearing a hat and is walking in the dry sand,young boy garment cape walk dark grassland,0.5420988,0.5061121095310558
A wet kid is wearing sand and is walking on a little hat,dark boy garment grassland walk young cape,0.54261464,0.47102447918483187
A white hat is being worn by a boy which is running on the beach,color cape being garment boy running holiday,0.67148423,0.5343216440894387
A boy is wearing a white hat and is running on the beach,boy garment color cape running holiday,0.6471994,0.5111348691739535
A boy is wearing a white hat and is walking on the beach,boy garment color cape walk holiday,0.6830566,0.5055612231555738
A cardboard box is being touched by a man in a black hat,paper cupboard being touch man dark cape,0.7352787,0.5411221356618972
A man in a black hat is touching a cardboard box,man dark cape touch paper cupboard,0.7323611,0.4951029850376977
A man in a white hat is touching a cardboard box,man color cape touch paper cupboard,0.6618637,0.4644325375556946
A man in a black hat is reaching for a box,man dark cape attain cupboard,0.7025722,0.5369995061089011
A person in a black hat is reaching for a box,man dark cape attain cupboard,0.6294744,0.5372268802979413
A man in a black hat is not reaching for a box,man dark cape attain cupboard,0.5408781,0.5548987421724532
A blond kid is going down a slide and throwing up his arms,hair boy go plunge throw armour,0.5666194,0.5017757444154649
A blond child is going down a slide and throwing up his arms,hair boy go plunge throw armour,0.5704566,0.49317844141097295
A child with dark hair is going down a slide and throwing up his arms,boy dark hair go plunge throw armour,0.6324831,0.5360850542783737
A young girl with a heart tank top is raising her hands as she is playing on a slide,young boy mind vessel first rise man running plunge,0.31185454,0.46512784012432756
A young girl with a heart tank top is raising her hands as she is sliding,young boy mind vessel first rise man flowing,0.20701823,0.48629797746737796
A young boy with a heart tank top is raising his hands as he is sliding,young boy mind vessel first rise man flowing,0.6468444,0.5318527792890867
Two dogs are playing on a beach,give pet running holiday,0.5580164,0.3253001462329518
Two dogs are playing in a forest,give pet running grassland,0.6887239,0.3363645325104396
A brown dog is running after a black dog on a rocky shore,dark pet running dark pet mountain sailing,0.66594625,0.45794607102870943
A brown dog is running after a dark dog on a rocky shore,dark pet running dark pet mountain sailing,0.681368,0.48151173293590543
A brown dog is running after a white dog on a rocky shore,dark pet running color pet mountain sailing,0.5571518,0.4534942865371704
Two dogs are playing on a rocky beach,give pet running mountain holiday,0.53643787,0.34551942119231593
Two dogs are playing on a beach made of rocks,give pet running holiday make mountain,0.516618,0.35938502475619316
Two dogs are playing on a sandy beach,give pet running grassland holiday,0.5432246,0.30754464864730835
A black dog is approaching a golden dog on pebbly beach,dark pet vicinity money pet crimp holiday,0.23268226,0.37381467365083243
A black animal is approaching a golden dog on pebbly beach,dark pet vicinity money pet crimp holiday,0.23548913,0.37858738501866657
A white dog is approaching a golden dog on pebbly beach,color pet vicinity money pet crimp holiday,0.20378873,0.3562753541128976
A large white dog is jumping in the air over an area covered by snow,quantity color pet plunge airplane vicinity enclosing rainfall,0.2507748,0.3257017029183252
A large white dog is jumping in the air over a snowy area,quantity color pet plunge airplane dark vicinity,0.21681798,0.36530160774355347
A large black dog is jumping in the air over a snowy area,quantity dark pet plunge airplane dark vicinity,0.40597874,0.39685337439827295
A large white dog is jumping up in the snow,quantity color pet plunge rainfall,0.198205,0.3496144659378949
A large white animal is jumping up in the snow,quantity color pet plunge rainfall,0.2841547,0.36992023271672864
A small white dog is jumping up in the snow,young color pet plunge rainfall,0.29661468,0.40366340735379386
Two young boys are wearing hats and sticking their colored tongues out,give young boy garment cape pushing color speech,0.7248738,0.481714061328343
Two young kids are wearing hats and sticking their colored tongues out,give young boy garment cape pushing color speech,0.5888041,0.46904198612485615
Two young girls are wearing hats and sticking their colored tongues out,give young boy garment cape pushing color speech,0.35139793,0.4598903400557382
A pair of kids are sticking out blue and green colored tongues,compare boy pushing dark grassland color speech,0.32834363,0.4461150027456738
Two kids are sticking out blue and green colored tongues,give boy pushing dark grassland color speech,0.3530305,0.39230263546893474
Two kids are not sticking out blue and green colored tongues,give boy pushing dark grassland color speech,0.1177197,0.41356082260608673
A dog is standing on the side of a mountain,pet standing part mountain,0.8221826,0.5244643007005964
A dog is standing on a mountain,pet standing mountain,0.8740327,0.542093026638031
There is no dog standing on the side of a mountain,pet standing part mountain,0.5358632,0.5280942718187968
A white dog is standing on a hill covered by grass,color pet standing mountain enclosing grassland,0.69665295,0.4182372361421585
A white dog is standing on a grassy hillside,color pet standing grassland mountain,0.7142471,0.4815749210469863
A black dog is standing on a grassy hillside,dark pet standing grassland mountain,0.72786206,0.5208660504397224
Two children are rolling in dirty water,give boy turning dark watercolor,0.50457156,0.38438020646572113
Two children are rolling in muddy water,give boy turning dark watercolor,0.44098157,0.4080940393301157
Two children are rolling in clean water,give boy turning straight watercolor,0.46495938,0.3865325252215068
Two boys are laying in the ocean close to the beach,give boy put vessel end holiday,0.35151204,0.37335553765296936
Two boys are laying in the water close to the beach,give boy put watercolor end holiday,0.37678325,0.3870168538654552
Two boys are laying in the ocean far to the beach,give boy put vessel elide holiday,0.34448865,0.379644760314156
A black and brown dog is eyeing a fly,dark dark pet looking airplane,0.57865083,0.5067978700002035
A black and brown dog is eyeing an insect,dark dark pet looking infection,0.5555989,0.5293350140253703
A black and brown cat is eyeing a fly,dark dark pet looking airplane,0.48580146,0.5144408583641052
A brown and black dog is looking upwards,dark dark pet looking rise,0.6327417,0.4943204777581351
A brown and black dog is pointing the nose upwards,dark dark pet indication name rise,0.55368996,0.4723566700430477
A brown and black dog is pointing the nose downwards,dark dark pet indication name lessen,0.6326688,0.46915365317288565
A large man is sitting in a military accessories shop,quantity man standing military component shop,0.61101145,0.49950888007879257
A large man is sitting in a military accessories store,quantity man standing military component shop,0.60011876,0.49758123606443405
A small man is sitting in a military accessories store,young man standing military component shop,0.5570647,0.5247744582593441
A veteran is showing different things from a war to some people,military exhibit replace element military folk,0.45500562,0.4738263487815857
Different things from a war are being shown to some people by a veteran,dispute element military being exhibit folk military,0.46720594,0.496621344770704
There is no veteran showing things from a war to some people,military exhibit element military folk,0.3325306,0.5004953566719504
A grey dog is bouncing a soccer ball on its head in a grass field,dark pet turning phone bottle headland grassland grassland,0.51269984,0.4242086035233957
A grey dog is bouncing a soccer ball on its head on a lawn,dark pet turning phone bottle headland grassland,0.48711562,0.43953728179136914
A grey dog is bouncing a tennis ball on its head in a grass field,dark pet turning telephone bottle headland grassland grassland,0.49585629,0.4403304899180377
A dog with a blue collar is playing with the ball in the garden,pet dark cape running bottle grassland,0.5901384,0.4644381432306199
A dog with a blue collar is playing with the ball outside,pet dark cape running bottle depart,0.33686322,0.4636424051390754
A dog with a blue collar is not playing with the ball outside,pet dark cape running bottle depart,0.4156978,0.46740690657967016
A young black child is standing on the edge of a body of water near some buckets,young dark boy standing end vessel watercolor vicinity bottle,0.6537723,0.5161534058196204
A young black child is waiting on the edge of a body of water near some buckets,young dark boy hope end vessel watercolor vicinity bottle,0.5876378,0.4988338904721396
A young white child is not standing on the edge of a body of water near some buckets,young color boy standing end vessel watercolor vicinity bottle,0.41392317,0.5175726023213617
A boy next to some buckets of rags is holding something,boy future bottle cloth seizing somebody,0.62776065,0.5243432104587555
A boy next to some buckets of rags is holding an object,boy future bottle cloth seizing element,0.59734786,0.5261251670973641
A boy next to some buckets of rags is not holding an object,boy future bottle cloth seizing element,0.34753954,0.5338230160149661
Two children are playing soccer in the park,give boy running phone station,0.25754684,0.32431179743546706
Two children are playing with a ball in the park,give boy running bottle station,0.32964432,0.3711616039276123
Two children are not playing soccer in the park,give boy running phone station,0.21480203,0.34749381244182587
Two little boys are playing outside with a soccer ball on the green grass,give young boy running depart phone bottle grassland grassland,0.5918473,0.37676468610763547
Children are playing outside with a soccer ball on the green grass,boy running depart phone bottle grassland grassland,0.49982625,0.38084896973201204
There are no little boys playing outside with a soccer ball on the green grass,young boy running depart phone bottle grassland grassland,0.45150524,0.4426510119438171
The woman is wearing a colorful shirt and a lot of jewelry,man garment color jacket quantity clothing,0.37308323,0.41145023372438216
A woman is wearing a colorful shirt and a lot of jewelry,man garment color jacket quantity clothing,0.34632075,0.40799443589316475
A man is wearing a colorful shirt and a lot of jewelry,man garment color jacket quantity clothing,0.69541085,0.47769632273250157
A young woman with Indian clothing and henna on her hand is going through paperwork,young man folk clothing hair man go paper,0.13472411,0.42788718057715375
A girl with Indian clothing and henna on her hand is going through paperwork,boy folk clothing hair man go paper,0.100196004,0.422290909857977
A man with Indian clothing and henna on his hand is going through paperwork,man folk clothing hair man go paper,0.5040897,0.46032662051064627
A man is standing in the middle of a gym and is wearing a jersey,man standing average rum garment garment,0.45620912,0.5385187608855111
A man is standing in a gym and is wearing a jersey,man standing rum garment garment,0.5279599,0.5107545607230243
There is no man standing in the middle of a gym and is wearing a jersey,man standing average rum garment garment,0.3636787,0.5598378696224906
A man in a jersey which is black is standing in a gym,man garment dark standing rum,0.58629525,0.5246247384283278
A man in a black jersey is standing in a gym,man dark garment standing rum,0.5590234,0.4962170943617821
A woman in a black jersey is standing in a gym,man dark garment standing rum,0.2774992,0.4429476596415043
The snowboarder is jumping off the snow,freebooter plunge rainfall,0.3330302,0.360061768690745
A snowboarder is jumping off the snow,freebooter plunge rainfall,0.32687506,0.3464628537495931
There is no snowboarder jumping off the snow,freebooter plunge rainfall,0.20702286,0.37106363475322723
The snowboarder is jumping off a snow covered hill,freebooter plunge rainfall enclosing mountain,0.572521,0.3503337417330061
The snowboarder is jumping off a snowy hill,freebooter plunge dark mountain,0.5682359,0.4237687552676481
The snowboarder is not jumping off a snow covered hill,freebooter plunge rainfall enclosing mountain,0.327901,0.3643426868048581
A lady is wearing a black dress and is carrying a white cross,man garment dark garment bring color pass,0.22852138,0.4656910002231598
A lady is dressed in black and is carrying a white cross,man garment dark bring color pass,0.25162482,0.4812326795525021
A boy is wearing a black dress and is carrying a white cross,boy garment dark garment bring color pass,0.4344483,0.509876748919487
A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,man dark garment pull car standing forepart make man standing station panel,0.34431013,0.45427465125134114
A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench,man dark garment pull car standing vicinity make man standing station panel,0.33696148,0.4441968947649002
A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,man dark garment pull car standing forepart make man standing station panel,0.58829534,0.49703868282468694
A boy in a swimsuit is sitting on top of a circular fountain,boy shower standing first round shower,0.36803186,0.5315152720401162
A boy in a swimsuit is sitting on a circular fountain,boy shower standing round shower,0.43634105,0.5508503690361977
There is no boy in a swimsuit sitting on top of a circular fountain,boy shower standing first round shower,0.33569574,0.5414715141057969
The boy is standing next to the opening of a fountain,boy standing future publishing shower,0.6654304,0.5236612483859062
A boy is standing next to the opening of a fountain,boy standing future publishing shower,0.67411923,0.5153521858155727
A girl is standing next to the opening of a fountain,boy standing future publishing shower,0.34628475,0.4571746364235878
A brown and white animal is jumping on the sidewalk,dark color pet plunge road,0.2601421,0.4728814512491226
A brown and white dog is jumping on the sidewalk,dark color pet plunge road,0.20139626,0.4597485736012459
A brown and white cat is jumping on the sidewalk,dark color pet plunge road,0.143103,0.45968036353588104
A small brown and white dog is running on the sidewalk,young dark color pet running road,0.66648054,0.5101920576656566
A little brown and white dog is running on the sidewalk,young dark color pet running road,0.6836817,0.5141557560247534
A little brown and white dog is running on the road,young dark color pet running road,0.7867832,0.5224580133662504
The person is hiking,man walk,0.46813643,0.5619417130947113
The person is walking,man walk,0.84289694,0.5844708979129791
No person is hiking,man walk,0.25480905,0.47485090295473736
A distant person with a blue backpack is hiking in rocky area,elide man dark jacket walk mountain vicinity,0.6950489,0.476791512966156
A distant person with a blue backpack is hiking area full of rocks,elide man dark jacket walk vicinity filling mountain,0.66419446,0.47578478672287683
There is no person with a blue backpack hiking in rocky area,man dark jacket walk mountain vicinity,0.4302454,0.48649427765294123
A ball is being chased by a yellow dog,bottle being follow color pet,0.20484489,0.5022994041442871
A yellow dog is chasing a ball,color pet hunting bottle,0.27615115,0.41567693515257403
A yellow cat is chasing a ball,color pet hunting bottle,0.287696,0.4242276874455539
A dog is turning on the grass and pursuing a flying tennis ball,pet turning grassland follow airplane telephone bottle,0.5101876,0.4467392336754572
A dog is turning on the grass and pursuing a flying ball,pet turning grassland follow airplane bottle,0.57428956,0.46824675170998825
There is no dog turning on the grass and pursuing a flying ball,pet turning grassland follow airplane bottle,0.33638853,0.4963344484567642
A woman in blue jeans is standing in front of a group of children beside a house made of stone,man dark jacket standing forepart crew boy neighborhood family make lumber,0.20896426,0.4052103721734249
A woman in blue jeans is standing in front of a group of children beside a stone built house,man dark jacket standing forepart crew boy neighborhood lumber build family,0.21538645,0.39346844889223576
A man in blue jeans is standing in front of a group of children beside a stone built house,man dark jacket standing forepart crew boy neighborhood lumber build family,0.58118165,0.4387749508023262
A lady is standing on the street and is surrounded by school children,man standing road round learn boy,0.4304829,0.49371677009682907
A lady is standing on the street and is surrounded by kids,man standing road round boy,0.42074502,0.5030762237661025
No lady is standing on the street and is surrounded by school children,man standing road round learn boy,0.37778926,0.48524358398035955
A girl in a strange outfit is riding the bike,boy amazement garment sailing bike,0.49879107,0.46749163046479225
The bike is being ridden by a girl in a strange outfit,bike being running boy amazement garment,0.38049978,0.5370438665151596
A boy in a strange outfit is riding the bike,boy amazement garment sailing bike,0.8517575,0.5160812065005302
A woman is wearing paint and costume pieces and is riding a bike on a busy street,man garment colorize garment part sailing bike laborer road,0.46664888,0.4222768396139145
A bike is being ridden by a woman wearing paint and costume pieces on a busy street,bike being running man garment colorize garment part laborer road,0.47585386,0.4600688258806864
A woman is wearing paint and costume pieces and is riding a bike on a empty street,man garment colorize garment part sailing bike filling road,0.4831581,0.4368112396310877
A guy is leaping into the air in wood,boy running airplane lumber,0.5588778,0.49941948254903157
A guy is leaping into the air in a wooded area,boy running airplane lumber vicinity,0.65483195,0.4764040052890778
There is no guy leaping into the air in a wooded area,boy running airplane lumber vicinity,0.30348778,0.485619272504534
A man with no shirt is jumping over a log,man jacket plunge recording,0.34448865,0.49544604221979777
A shirtless man is jumping over a log,garment man plunge recording,0.3418603,0.510649391583034
A shirtless woman is jumping over a log,garment man plunge recording,-0.0080298465,0.4508342742919922
The black dog is carrying a blue and white ball in its mouth,dark pet bring dark color bottle speech,0.35414243,0.49649771451950075
The black dog is carrying a blue and white toy in its mouth,dark pet bring dark color pet speech,0.47527733,0.4808641165494919
The white dog is carrying a blue and white ball in its mouth,color pet bring dark color bottle speech,0.23681593,0.47068103551864626
A dog is running with a volleyball,pet running bike,0.548911,0.5131145060062409
A dog is running with a ball,pet running bottle,0.59953934,0.4868724822998047
There is no dog running with a volleyball,pet running bike,0.265817,0.4990288398482583
A girl in a band is playing the flute,boy chain running squelch,-0.13149506,0.402701735496521
A girl in a band is playing an instrument,boy chain running artefact,-0.054070864,0.3878279413495745
A boy in a band is playing the flute,boy chain running squelch,0.13838826,0.45101866871118546
A girl in a uniform is playing the flute with a marching band,boy garment running squelch walk chain,-0.048021384,0.4610957788384479
A girl in a uniform is playing the flute with a band,boy garment running squelch chain,-0.14360361,0.44345928728580475
A girl in a uniform is not playing the flute with a marching band,boy garment running squelch walk chain,0.085078605,0.4758860742052396
A man is standing at the wheel of a classic American car that has its door and trunk open,man standing bike genre man car entree cupboard discover,0.69425905,0.4557485231037798
A person is standing at the wheel of a classic American car that has its door and trunk open,man standing bike genre man car entree cupboard discover,0.5871078,0.45719410222152185
A woman is standing at the wheel of a classic American car that has its door and trunk open,man standing bike genre man car entree cupboard discover,0.38373536,0.4124870752466136
The man in blue is posing for a picture next to a vehicle,man dark pretending photo future car,0.5951189,0.510911613702774
The man in blue is posing for a picture next to a car,man dark pretending photo future car,0.6483424,0.5155841618776321
The woman in blue is posing for a picture next to a car,man dark pretending photo future car,0.40870988,0.463950577378273
Two people are sitting on a white bench,give folk standing color panel,0.09666219,0.3149536137397473
Two people are sitting on a bench,give folk standing panel,0.20134422,0.31427256898446515
Two people are standing on a bench,give folk standing panel,0.57518756,0.3598889302123677
The woman is sitting near a flower bed and is overlooking a tunnel,man standing vicinity color bed seeing tower,0.12169501,0.44494043361572994
A woman is sitting near a flower bed and is overlooking a tunnel,man standing vicinity color bed seeing tower,0.113420025,0.4330547593888782
A man is sitting near a flower bed and is overlooking a tunnel,man standing vicinity color bed seeing tower,0.5069504,0.48665434973580496
A man is wearing a clear plastic cap and a mask,man garment clarity paper cape disguise,0.78246176,0.44312160544925266
A man is wearing a clear plastic cap and a face mask,man garment clarity paper cape seeing disguise,0.72462606,0.43489457070827486
A man is not wearing a clear plastic cap and a face mask,man garment clarity paper cape seeing disguise,0.3738979,0.4445125801222665
A man by a brick wall is wearing a mask around his mouth and a hair net,man lumber mural garment disguise round speech hair straight,0.59853315,0.4553301887852805
A man by a wall made of bricks is wearing a mask around his mouth and a hair net,man mural make lumber garment disguise round speech hair straight,0.51580065,0.4673092346037588
A woman by a brick wall is wearing a mask around her mouth and a hair net,man lumber mural garment disguise round speech hair straight,0.14600341,0.42356585391930174
Two dogs are in a kennel on their hind legs and are facing one another,give pet pet leg leg seeing somebody somebody,0.2787774,0.39296753083666164
Two animals are in a kennel on their hind legs and are facing one another,give pet pet leg leg seeing somebody somebody,0.28404963,0.40196054180463153
Two cats are in a kennel on their hind legs and are facing one another,give pet pet leg leg seeing somebody somebody,0.12230098,0.415551133453846
A black dog and a yellow dog are playing with each other,dark pet color pet running,0.54146206,0.4782462330425487
Two dogs are playing with each other,give pet running,0.6367379,0.37562707662582395
A black dog and a yellow dog are not playing with each other,dark pet color pet running,0.43915898,0.4737683998213874
Two dogs and two people are walking in the woods,give pet make folk walk lumber,0.5530334,0.37218030410654407
Two dogs and two people are walking in a wood,give pet make folk walk lumber,0.6048175,0.36426033693201404
Two dogs and two people are sitting in the woods,give pet make folk standing lumber,0.35668537,0.33869726692928986
Two women with dogs are walking on a forest path,give man pet walk grassland road,0.62892276,0.38157426960328045
Two girl with dogs are walking on a forest path,give boy pet walk grassland road,0.6472337,0.3991183217834024
Two men with dogs are walking on a forest path,give man pet walk grassland road,0.80587703,0.41011891645543713
A man is snowboarding down a railing in the snow,man sailing staircase rainfall,0.38324878,0.47465429372257656
A person is snowboarding down a railing in the snow,man sailing staircase rainfall,0.3104122,0.4619227084848616
A woman is snowboarding down a railing in the snow,man sailing staircase rainfall,0.15365109,0.42595511343744064
A man is skiing down a hill and over a red obstacle,man sailing mountain color hamper,0.44261765,0.46606798304451835
A man is skiing down a hill and jumping a red obstacle,man sailing mountain plunge color hamper,0.46535927,0.42765255868434904
A woman is skiing down a hill and over a red obstacle,man sailing mountain color hamper,0.13127878,0.41279209984673393
Two men are taking a break from construction,give man seizing break build,0.5819752,0.4287554749420711
Two men are taking a break from work,give man seizing break laborer,0.47125244,0.3627729018529256
Two men are not taking a break from construction,give man seizing break build,0.5078279,0.4469814896583557
Two construction workers are sitting up on the side of a palace,give build laborer standing part monarch,0.44097173,0.3961219161748886
Two construction workers are sitting up on the side of a building,give build laborer standing part build,0.45308584,0.3787496058564437
Two construction workers are sitting up on the top of a building,give build laborer standing first build,0.40887567,0.3887939515866731
A man in a red shirt is doing a trick with the skateboard,man color jacket deceit bike,0.28856838,0.5254708026584826
A man in a red shirt is doing a trick with a skateboard,man color jacket deceit bike,0.28299448,0.5260907913509169
