OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
The dog has its head inside a red and green gift bag,cat header inside brown grey present package,0.41895166,0.4855805008034957
A dog has its head inside a red and green gift bag,cat header inside brown grey present package,0.386551,0.4805460289904946
A dog has its head outside a red and green gift bag,cat header exterior brown grey present package,0.21583162,0.4769560663323653
A red and brown dog is digging its nose inside the holiday gift bag,brown brown cat excavate name inside holiday present package,0.48321062,0.4688712239265442
The red and brown dog is digging its nose inside a holiday gift bag,brown brown cat excavate name inside holiday present package,0.49794602,0.4718486738204956
The red and brown dog is not digging its nose inside a holiday gift bag,brown brown cat excavate name inside holiday present package,0.39023614,0.48261455389169544
The man is biking in the snow and wearing a red jacket,man bike precipitation vest brown jacket,0.5103612,0.45744595527648924
The rider is biking in the snow and wearing a red jacket,runner bike precipitation vest brown jacket,0.4613924,0.4725379914045334
The rider is biking in the rain and wearing a red jacket,runner bike precipitation vest brown jacket,0.44372624,0.49389841258525846
A cyclist is biking in a snowy forest in the dark,bike bike wet timber dark,0.7205423,0.5410282048914168
A cyclist is biking in a snowy forest at night,bike bike wet timber dream,0.5973737,0.47704750299453735
A cyclist is biking in a snowy forest at day,bike bike wet timber date,0.6425065,0.494075547246372
A girl with a bikini is playing in the dunes,boy bike performing valley,0.1668276,0.49754785214151653
A girl with a bikini is playing in the sand,boy bike performing rock,0.2552716,0.48372981378010343
No girl with a bikini is playing in the dunes,boy bike performing valley,0.15806276,0.49935045412608553
A young girl in a bikini is jumping on the beach,young boy bike jump coast,0.51694834,0.5154947265982628
A young girl in swimming suite is jumping on the beach,young boy swimming room jump coast,0.6131886,0.5356434688848608
A young girl in a bikini is sitting on the beach,young boy bike sit coast,0.48027515,0.5088902600109577
A boy is wearing a hat and is walking in the wet sand,boy vest cover going wet rock,0.59724116,0.5786382775557669
A little kid is wearing a hat and is walking in the wet sand,child child vest cover going wet rock,0.5644,0.5508036812146505
A little kid is wearing a hat and is walking in the dry sand,child child vest cover going dry rock,0.54330003,0.5458614457221258
A wet kid is wearing sand and is walking on a little hat,wet child vest rock going child cover,0.59992474,0.518865954875946
A white hat is being worn by a boy which is running on the beach,white cover being garb boy running coast,0.85450697,0.570138718770898
A boy is wearing a white hat and is running on the beach,boy vest white cover running coast,0.81740296,0.5655418257964285
A boy is wearing a white hat and is walking on the beach,boy vest white cover going coast,0.7217276,0.5673080745496248
A cardboard box is being touched by a man in a black hat,newspaper package being impact man grey cover,0.5314535,0.5367135494947434
A man in a black hat is touching a cardboard box,man grey cover hurting newspaper package,0.58370686,0.46986860367986893
A man in a white hat is touching a cardboard box,man white cover hurting newspaper package,0.65217876,0.4926033980316586
A man in a black hat is reaching for a box,man grey cover attain package,0.6180831,0.5494885556399822
A person in a black hat is reaching for a box,person grey cover attain package,0.5730826,0.5517307110130787
A man in a black hat is not reaching for a box,man grey cover attain package,0.4403763,0.5675119021359611
A blond kid is going down a slide and throwing up his arms,brown child going jump shoot hands,0.6844077,0.5747728002698798
A blond child is going down a slide and throwing up his arms,brown child going jump shoot hands,0.688293,0.5778572716211018
A child with dark hair is going down a slide and throwing up his arms,child dark hair going jump shoot hands,0.6931074,0.6019220433451913
A young girl with a heart tank top is raising her hands as she is playing on a slide,young boy brain container top ascendency hands performing jump,0.3679115,0.49807849526405334
A young girl with a heart tank top is raising her hands as she is sliding,young boy brain container top ascendency hands stretching,0.31663543,0.494863911316945
A young boy with a heart tank top is raising his hands as he is sliding,young boy brain container top ascendency hands stretching,0.7153871,0.527256028010295
Two dogs are playing on a beach,two cat performing coast,0.14389384,0.48095341704108496
Two dogs are playing in a forest,two cat performing timber,0.2633832,0.46260220354253595
A brown dog is running after a black dog on a rocky shore,brown cat running grey cat rock coast,0.35308895,0.5229548275470733
A brown dog is running after a dark dog on a rocky shore,brown cat running dark cat rock coast,0.3812837,0.5417487680912018
A brown dog is running after a white dog on a rocky shore,brown cat running white cat rock coast,0.33125234,0.5336724132299423
Two dogs are playing on a rocky beach,two cat performing rock coast,0.14522189,0.4813319628055279
Two dogs are playing on a beach made of rocks,two cat performing coast fabricate rock,0.19297524,0.4630858407301061
Two dogs are playing on a sandy beach,two cat performing wet coast,0.20880337,0.463302887403048
A black dog is approaching a golden dog on pebbly beach,grey cat approach grey cat rock coast,0.23740745,0.4898087131349664
A black animal is approaching a golden dog on pebbly beach,grey beast approach grey cat rock coast,0.46099794,0.4926959087974147
A white dog is approaching a golden dog on pebbly beach,white cat approach grey cat rock coast,0.27468747,0.5141185929900721
A large white dog is jumping in the air over an area covered by snow,enlarge white cat jump vapour region cover precipitation,0.3589332,0.3829219473732842
A large white dog is jumping in the air over a snowy area,enlarge white cat jump vapour wet region,0.29708368,0.42538459663805755
A large black dog is jumping in the air over a snowy area,enlarge grey cat jump vapour wet region,0.27653867,0.41401013343230536
A large white dog is jumping up in the snow,enlarge white cat jump precipitation,0.3452598,0.412412875228458
A large white animal is jumping up in the snow,enlarge white beast jump precipitation,0.75141364,0.4187798798084259
A small white dog is jumping up in the snow,child white cat jump precipitation,0.4353435,0.4614943511345807
Two young boys are wearing hats and sticking their colored tongues out,two young boy vest garb stretching color language,0.791605,0.5119367214766416
Two young kids are wearing hats and sticking their colored tongues out,two young child vest garb stretching color language,0.7675129,0.5101979564536702
Two young girls are wearing hats and sticking their colored tongues out,two young boy vest garb stretching color language,0.39271173,0.4889427531849254
A pair of kids are sticking out blue and green colored tongues,pair child stretching grey grey color language,0.6438433,0.5316108405590058
Two kids are sticking out blue and green colored tongues,two child stretching grey grey color language,0.64507675,0.5097803903950585
Two kids are not sticking out blue and green colored tongues,two child stretching grey grey color language,0.33579767,0.5227536276767129
A dog is standing on the side of a mountain,cat standing page mountain,0.35280144,0.5439970450741904
A dog is standing on a mountain,cat standing mountain,0.39476013,0.5787949085235595
There is no dog standing on the side of a mountain,cat standing page mountain,0.38005644,0.5370445171991984
A white dog is standing on a hill covered by grass,white cat standing ridge cover lumber,0.42672288,0.4805896580219269
A white dog is standing on a grassy hillside,white cat standing crop ridge,0.44693547,0.5429524481296539
A black dog is standing on a grassy hillside,grey cat standing crop ridge,0.3968179,0.5140960402786732
Two children are rolling in dirty water,two child turning trash watercolor,0.5719503,0.476399431626002
Two children are rolling in muddy water,two child turning wet watercolor,0.5873959,0.5196457963723403
Two children are rolling in clean water,two child turning chasten watercolor,0.478258,0.4267236361136803
Two boys are laying in the ocean close to the beach,two boy put ocean closing coast,0.6042907,0.5553801515523125
Two boys are laying in the water close to the beach,two boy put watercolor closing coast,0.47590578,0.5134671610944411
Two boys are laying in the ocean far to the beach,two boy put ocean long coast,0.6405818,0.5630711457308601
A black and brown dog is eyeing a fly,grey brown cat looking airplane,0.48362026,0.5323418299357097
A black and brown dog is eyeing an insect,grey brown cat looking bird,0.5258515,0.5345035751660665
A black and brown cat is eyeing a fly,grey brown cat looking airplane,0.78040695,0.5542081991831461
A brown and black dog is looking upwards,brown grey cat looking upper,0.37998062,0.5311109721660614
A brown and black dog is pointing the nose upwards,brown grey cat point name upper,0.4761358,0.48674728940514955
A brown and black dog is pointing the nose downwards,brown grey cat point name lower,0.561095,0.4930133784518522
A large man is sitting in a military accessories shop,enlarge man sit military adjunct shop,0.78440726,0.47954625592512246
A large man is sitting in a military accessories store,enlarge man sit military adjunct shop,0.7711451,0.4752652049064636
A small man is sitting in a military accessories store,child man sit military adjunct shop,0.8180325,0.5297332853078842
A veteran is showing different things from a war to some people,senior show differ thing battle person,0.48376366,0.5433245764838325
Different things from a war are being shown to some people by a veteran,differ thing battle being show person senior,0.46966195,0.5622118711471558
There is no veteran showing things from a war to some people,senior show thing battle person,0.22536886,0.5353043780607336
A grey dog is bouncing a soccer ball on its head in a grass field,grey cat turning league bottle header lumber territory,0.14291462,0.46469157457351684
A grey dog is bouncing a soccer ball on its head on a lawn,grey cat turning league bottle header floor,0.09380978,0.5012056394056841
A grey dog is bouncing a tennis ball on its head in a grass field,grey cat turning tournament bottle header lumber territory,0.28623694,0.48400623559951783
A dog with a blue collar is playing with the ball in the garden,cat grey garb performing bottle plant,0.16640484,0.4676449412391299
A dog with a blue collar is playing with the ball outside,cat grey garb performing bottle exterior,0.07750563,0.4737113463251214
A dog with a blue collar is not playing with the ball outside,cat grey garb performing bottle exterior,0.16553067,0.4812809079885483
A young black child is standing on the edge of a body of water near some buckets,young grey child standing coast corporeality watercolor neighborhood bottle,0.60900366,0.4997516806636538
A young black child is waiting on the edge of a body of water near some buckets,young grey child wait coast corporeality watercolor neighborhood bottle,0.5943976,0.5073106288909912
A young white child is not standing on the edge of a body of water near some buckets,young white child standing coast corporeality watercolor neighborhood bottle,0.48245433,0.5246675857182207
A boy next to some buckets of rags is holding something,boy future bottle garb seizing thing,0.5633956,0.4884793928691319
A boy next to some buckets of rags is holding an object,boy future bottle garb seizing thing,0.5653461,0.5147086463191293
A boy next to some buckets of rags is not holding an object,boy future bottle garb seizing thing,0.34715104,0.5240698301273844
Two children are playing soccer in the park,two child performing league stadium,0.650663,0.4365150470000047
Two children are playing with a ball in the park,two child performing bottle stadium,0.64307,0.4863809823989868
Two children are not playing soccer in the park,two child performing league stadium,0.3085314,0.45428459133420673
Two little boys are playing outside with a soccer ball on the green grass,two child boy performing exterior league bottle grey lumber,0.42622623,0.4116767769058545
Children are playing outside with a soccer ball on the green grass,child performing exterior league bottle grey lumber,0.24957544,0.3817354440689087
There are no little boys playing outside with a soccer ball on the green grass,child boy performing exterior league bottle grey lumber,0.19469571,0.44681867708762485
The woman is wearing a colorful shirt and a lot of jewelry,human vest color shirt multiple jewelry,0.6881459,0.47801290286911857
A woman is wearing a colorful shirt and a lot of jewelry,human vest color shirt multiple jewelry,0.67307293,0.46966514322492814
A man is wearing a colorful shirt and a lot of jewelry,man vest color shirt multiple jewelry,0.90443754,0.5316976176367866
A young woman with Indian clothing and henna on her hand is going through paperwork,young human inside clothing brown hands going manuscript,0.5067462,0.49853933634965314
A girl with Indian clothing and henna on her hand is going through paperwork,boy inside clothing brown hands going manuscript,0.36265472,0.49945871035257977
A man with Indian clothing and henna on his hand is going through paperwork,man inside clothing brown hands going manuscript,0.68848217,0.531058859257471
A man is standing in the middle of a gym and is wearing a jersey,man standing average stadium vest shirt,0.6025872,0.5665716103145054
A man is standing in a gym and is wearing a jersey,man standing stadium vest shirt,0.7099336,0.5357069022515241
There is no man standing in the middle of a gym and is wearing a jersey,man standing average stadium vest shirt,0.48978117,0.5722706913948059
A man in a jersey which is black is standing in a gym,man shirt grey standing stadium,0.6441671,0.5696267320050133
A man in a black jersey is standing in a gym,man grey shirt standing stadium,0.6508194,0.5404848754405975
A woman in a black jersey is standing in a gym,human grey shirt standing stadium,0.43287712,0.4879637248814106
The snowboarder is jumping off the snow,runner jump precipitation,0.57302356,0.45556854284726656
A snowboarder is jumping off the snow,runner jump precipitation,0.5752079,0.44218082152880156
There is no snowboarder jumping off the snow,runner jump precipitation,0.2970782,0.461540801184518
The snowboarder is jumping off a snow covered hill,runner jump precipitation cover ridge,0.6608217,0.4294706898577073
The snowboarder is jumping off a snowy hill,runner jump wet ridge,0.5209204,0.5110760075705392
The snowboarder is not jumping off a snow covered hill,runner jump precipitation cover ridge,0.3922155,0.44099721643659806
A lady is wearing a black dress and is carrying a white cross,mother vest grey clothing carry white intersection,0.60461485,0.503559672832489
A lady is dressed in black and is carrying a white cross,mother clothing grey carry white intersection,0.61345744,0.5136352280775706
A boy is wearing a black dress and is carrying a white cross,boy vest grey clothing carry white intersection,0.60087466,0.5346403151750565
A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,human grey clothing push boat standing top two human sit stadium bed,0.20256607,0.45373797577780645
A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench,human grey clothing push boat standing neighborhood two human sit stadium bed,0.22726819,0.4506652406283787
A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,man grey clothing push boat standing top two human sit stadium bed,0.44044557,0.49504594384012995
A boy in a swimsuit is sitting on top of a circular fountain,boy swimming sit top wheel source,0.7996274,0.565224782416695
A boy in a swimsuit is sitting on a circular fountain,boy swimming sit wheel source,0.7922206,0.5607435889542103
There is no boy in a swimsuit sitting on top of a circular fountain,boy swimming sit top wheel source,0.39920765,0.5644289761781692
The boy is standing next to the opening of a fountain,boy standing future open source,0.56201077,0.543689202517271
A boy is standing next to the opening of a fountain,boy standing future open source,0.58655447,0.5335610024631023
A girl is standing next to the opening of a fountain,boy standing future open source,0.20337515,0.4779266119003296
A brown and white animal is jumping on the sidewalk,brown white beast jump pavement,0.73862314,0.5411040708422661
A brown and white dog is jumping on the sidewalk,brown white cat jump pavement,0.42104405,0.5412731729447842
A brown and white cat is jumping on the sidewalk,brown white cat jump pavement,0.9111671,0.5595512539148331
A small brown and white dog is running on the sidewalk,child brown white cat running pavement,0.5417993,0.5141758918762207
A little brown and white dog is running on the sidewalk,child brown white cat running pavement,0.540488,0.5204822056823306
A little brown and white dog is running on the road,child brown white cat running road,0.53781307,0.5535460745587069
The person is hiking,person ride,0.45575774,0.5485362907250723
The person is walking,person going,0.67978615,0.5901395281155905
No person is hiking,person ride,0.17126887,0.4641481637954712
A distant person with a blue backpack is hiking in rocky area,long person grey package ride rock region,0.3866296,0.5149855488225034
A distant person with a blue backpack is hiking area full of rocks,long person grey package ride region whole rock,0.4064618,0.5143687129020691
There is no person with a blue backpack hiking in rocky area,person grey package ride rock region,0.28324452,0.5423592858844333
A ball is being chased by a yellow dog,bottle being looking brown cat,-0.0032533575,0.5091061234474182
A yellow dog is chasing a ball,brown cat looking bottle,0.014831408,0.44780339977957984
A yellow cat is chasing a ball,brown cat looking bottle,0.56765485,0.48478128151460126
A dog is turning on the grass and pursuing a flying tennis ball,cat turning lumber looking airplane tournament bottle,0.26353508,0.444362135160537
A dog is turning on the grass and pursuing a flying ball,cat turning lumber looking airplane bottle,0.1635109,0.4649174934939334
There is no dog turning on the grass and pursuing a flying ball,cat turning lumber looking airplane bottle,0.25119877,0.4781419366598129
A woman in blue jeans is standing in front of a group of children beside a house made of stone,human grey shirt standing top team child opposite mansion fabricate rock,0.35851747,0.47051354870200157
A woman in blue jeans is standing in front of a group of children beside a stone built house,human grey shirt standing top team child opposite rock construct mansion,0.3879169,0.47914643088976544
A man in blue jeans is standing in front of a group of children beside a stone built house,man grey shirt standing top team child opposite rock construct mansion,0.60727763,0.5192972918351492
A lady is standing on the street and is surrounded by school children,mother standing road circumscribe disciple child,0.6900135,0.5068131032444182
A lady is standing on the street and is surrounded by kids,mother standing road circumscribe child,0.6778326,0.513761463918184
No lady is standing on the street and is surrounded by school children,mother standing road circumscribe disciple child,0.38225707,0.49630902778534663
A girl in a strange outfit is riding the bike,boy surprise clothing ride bike,0.51940495,0.5120810588200887
The bike is being ridden by a girl in a strange outfit,bike being ride boy surprise clothing,0.41806105,0.5644158344519766
A boy in a strange outfit is riding the bike,boy surprise clothing ride bike,0.88422066,0.5653976480166117
A woman is wearing paint and costume pieces and is riding a bike on a busy street,human vest colouring clothing cutting ride bike job road,0.62687683,0.4517511791653103
A bike is being ridden by a woman wearing paint and costume pieces on a busy street,bike being ride human vest colouring clothing cutting job road,0.5910121,0.47434790175536584
A woman is wearing paint and costume pieces and is riding a bike on a empty street,human vest colouring clothing cutting ride bike white road,0.6173319,0.45066641215924863
A guy is leaping into the air in wood,boy jump vapour timber,0.77485526,0.5028944889704386
A guy is leaping into the air in a wooded area,boy jump vapour timber region,0.7383386,0.5095097955904508
There is no guy leaping into the air in a wooded area,boy jump vapour timber region,0.3609496,0.51907679438591
A man with no shirt is jumping over a log,man shirt jump recording,0.53925014,0.5693434987749372
A shirtless man is jumping over a log,shirt man jump recording,0.5798227,0.5744838439501249
A shirtless woman is jumping over a log,shirt human jump recording,0.37663406,0.5074559037501996
The black dog is carrying a blue and white ball in its mouth,grey cat carry grey white bottle door,0.28059798,0.48865909278392794
The black dog is carrying a blue and white toy in its mouth,grey cat carry grey white player door,0.3148805,0.49183056354522703
The white dog is carrying a blue and white ball in its mouth,white cat carry grey white bottle door,0.31203198,0.49818398654460905
A dog is running with a volleyball,cat running swimming,0.62141734,0.5067343056201935
A dog is running with a ball,cat running bottle,0.39885134,0.509428071975708
There is no dog running with a volleyball,cat running swimming,0.4108909,0.46380679173903033
A girl in a band is playing the flute,boy band performing pitch,0.2429798,0.5381558878081185
A girl in a band is playing an instrument,boy band performing artifact,0.34387255,0.46863989319120136
A boy in a band is playing the flute,boy band performing pitch,0.56996185,0.5832101404666901
A girl in a uniform is playing the flute with a marching band,boy clothing performing pitch running band,0.13524017,0.5402692953745524
A girl in a uniform is playing the flute with a band,boy clothing performing pitch band,0.18843845,0.5337043040328555
A girl in a uniform is not playing the flute with a marching band,boy clothing performing pitch running band,0.040001143,0.5507902963594957
A man is standing at the wheel of a classic American car that has its door and trunk open,man standing wheel conventionalism human car door thigh open,0.81822103,0.5113115495648878
A person is standing at the wheel of a classic American car that has its door and trunk open,person standing wheel conventionalism human car door thigh open,0.7722294,0.5111182701998743
A woman is standing at the wheel of a classic American car that has its door and trunk open,human standing wheel conventionalism human car door thigh open,0.66601694,0.4651671915218748
The man in blue is posing for a picture next to a vehicle,man grey pretending photo future automobile,0.6032373,0.5340760231018067
The man in blue is posing for a picture next to a car,man grey pretending photo future car,0.6856686,0.5401024609804154
The woman in blue is posing for a picture next to a car,human grey pretending photo future car,0.5466668,0.48711571395397185
Two people are sitting on a white bench,two person sit white bed,0.6610264,0.5323761105537415
Two people are sitting on a bench,two person sit bed,0.5061672,0.5064625685865228
Two people are standing on a bench,two person standing bed,0.45273656,0.48616907271471893
The woman is sitting near a flower bed and is overlooking a tunnel,human sit neighborhood fruit bed outlook tunnel,0.47792107,0.4709659367799759
A woman is sitting near a flower bed and is overlooking a tunnel,human sit neighborhood fruit bed outlook tunnel,0.46012747,0.45709061026573183
A man is sitting near a flower bed and is overlooking a tunnel,man sit neighborhood fruit bed outlook tunnel,0.78230166,0.5157940655946731
A man is wearing a clear plastic cap and a mask,man vest reveal glassware cover cover,0.5619271,0.4292021360662248
A man is wearing a clear plastic cap and a face mask,man vest reveal glassware cover appear cover,0.54227823,0.41577351093292236
A man is not wearing a clear plastic cap and a face mask,man vest reveal glassware cover appear cover,0.4562455,0.4232011295500256
A man by a brick wall is wearing a mask around his mouth and a hair net,man brick mural vest cover neighborhood door hair direct,0.6151999,0.4925475808290335
A man by a wall made of bricks is wearing a mask around his mouth and a hair net,man mural fabricate brick vest cover neighborhood door hair direct,0.6696877,0.4869317770004272
A woman by a brick wall is wearing a mask around her mouth and a hair net,human brick mural vest cover neighborhood door hair direct,0.47204703,0.4598371386528015
Two dogs are in a kennel on their hind legs and are facing one another,two cat cattle thigh leg opposite person alter,0.4131243,0.5144355669617653
Two animals are in a kennel on their hind legs and are facing one another,two beast cattle thigh leg opposite person alter,0.51056576,0.5119446143507957
Two cats are in a kennel on their hind legs and are facing one another,two cat cattle thigh leg opposite person alter,0.6398712,0.5333388820290565
A black dog and a yellow dog are playing with each other,grey cat brown cat performing,0.1665481,0.4996084080022924
Two dogs are playing with each other,two cat performing,0.1997323,0.5055799365043641
A black dog and a yellow dog are not playing with each other,grey cat brown cat performing,0.20116752,0.49567940831184387
Two dogs and two people are walking in the woods,two cat two person going timber,0.37381685,0.5171428024768829
Two dogs and two people are walking in a wood,two cat two person going timber,0.43890113,0.5201314128935337
Two dogs and two people are sitting in the woods,two cat two person sit timber,0.45125666,0.5206049308180809
Two women with dogs are walking on a forest path,two human cat going timber way,0.3417362,0.4805491007864475
Two girl with dogs are walking on a forest path,two boy cat going timber way,0.224686,0.4844135567545891
Two men with dogs are walking on a forest path,two human cat going timber way,0.18129328,0.4963012561202049
A man is snowboarding down a railing in the snow,man swimming stairway precipitation,0.29933503,0.4508565256470128
A person is snowboarding down a railing in the snow,person swimming stairway precipitation,0.26813474,0.4472996372925608
A woman is snowboarding down a railing in the snow,human swimming stairway precipitation,0.17595093,0.39980295771046687
A man is skiing down a hill and over a red obstacle,man swimming ridge brown inhibit,0.17104475,0.47397641009754604
A man is skiing down a hill and jumping a red obstacle,man swimming ridge jump brown inhibit,0.3645383,0.47188033869391993
A woman is skiing down a hill and over a red obstacle,human swimming ridge brown inhibit,0.060251765,0.41245101226700676
Two men are taking a break from construction,two human carry break construction,0.491676,0.5128216926868145
Two men are taking a break from work,two human carry break job,0.56124306,0.5063815942177405
Two men are not taking a break from construction,two human carry break construction,0.4493621,0.5234184520585197
Two construction workers are sitting up on the side of a palace,two construction labour sit page mansion,0.8188335,0.5215341216988034
Two construction workers are sitting up on the side of a building,two construction labour sit page construction,0.7488885,0.4787117706404792
Two construction workers are sitting up on the top of a building,two construction labour sit top construction,0.8333852,0.5317922499444749
A man in a red shirt is doing a trick with the skateboard,man brown shirt deception bike,0.26041126,0.5446608537121823
A man in a red shirt is doing a trick with a skateboard,man brown shirt deception bike,0.26150218,0.5463063936484488
A man in a red shirt is doing a trick with the rollerblades,man brown shirt deception wheel,0.3867013,0.5914885997772217
The skateboarder is jumping in the air,runner jump vapour,0.61930454,0.49080605308214825
A skateboarder is jumping in the air,runner jump vapour,0.6166916,0.4798442820707957
No skateboarder is jumping in the air,runner jump vapour,0.29721916,0.4495355437199275
A snowboarder is grinding down a long concrete rail,runner cutting long brick railroad,0.50489414,0.5133400037884712
A snowboarder is grinding down a long rail,runner cutting long railroad,0.4989692,0.5183515165533338
There is no snowboarder grinding down a long concrete rail,runner cutting long brick railroad,0.1962393,0.5192222034229952
A person is doing acrobatics on a snowboard,person dancing swimming,0.342785,0.5524485324110303
A person is doing a trick on a snowboard,person deception swimming,0.14028881,0.5005413568936862
A person is not doing a trick on a slide,person deception jump,0.3989014,0.5446808338165283
Three friends are making faces for the camera,two friend fabricate appear room,0.5401311,0.43117472529411316
Three friends are making faces for a photo,two friend fabricate appear photo,0.7603937,0.46009410279137747
Three enemies are making faces for the camera,two attacker fabricate appear room,0.63048315,0.4068218043872288
The friends are making faces for the camera,friend fabricate appear room,0.4508281,0.4742272083575909
Two men and a girl in front of a wood panel wall are posing with funny faces,two human boy top timber panel mural pretending humour appear,0.60620016,0.46667182232652393
Two men and a girl in front of a wood panel wall are making funny faces,two human boy top timber panel mural fabricate humour appear,0.559587,0.46155763776214037
Two men and a girl in behind of a wood panel wall are posing with funny faces,two human boy aftermath timber panel mural pretending humour appear,0.5698226,0.45288804687302686
Four people are walking along a city sidewalk and the one in the green hat is phoning someone,quarters person going way suburb pavement person grey cover calling person,0.5798894,0.46091814579502227
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,quarters person going way suburb pavement person grey cover talking brain phone,0.6509261,0.4862128461108488
Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,quarters person going way suburb pavement person grey cover talking brain phone,0.4857335,0.49780872208731514
A group of people is walking down the street and a person in a green hat is on the phone,team person going road person grey cover phone,0.5881808,0.5797831394842693
A group of people is walking down the street and a person in a hat is on the phone,team person going road person cover phone,0.6013639,0.5875335748379047
A group of people is not walking down the street and a person in a green hat is on the phone,team person going road person grey cover phone,0.5140748,0.5866138421255966
A man is standing in the snow at the edge of a mountain,man standing precipitation coast mountain,0.7894387,0.5090458184480667
A person is standing in the snow at the edge of a mountain,person standing precipitation coast mountain,0.7649286,0.4973588287830353
A person is walking in the snow at the edge of a mountain,person going precipitation coast mountain,0.59630346,0.49549512267112733
"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",man standing dark approach chasten wet road fire leaders,0.63659835,0.5342305591612151
"A man is standing at dusk on an almost pristine road covered by snow, that is lit only by headlights",man standing dark approach chasten road cover white fire leaders,0.6870513,0.5174854187404409
"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",human standing dark approach chasten wet road fire leaders,0.4926763,0.4931206540627913
Three women are sitting together near woven walls,two human sit assemble neighborhood fabric mural,0.49723232,0.39894553820292156
Some women are sitting together near woven walls,human sit assemble neighborhood fabric mural,0.48449922,0.38310431582587107
Three men are sitting together near woven walls,two human sit assemble neighborhood fabric mural,0.54647624,0.4148375908533732
Three women are resting in a village,two human rest suburb,0.53267664,0.40030830014835705
Three women are sitting in a village,two human sit suburb,0.59484917,0.4099055907943032
Three women are running in a village,two human running suburb,0.6553112,0.4057655388658697
A man in a black wetsuit is riding a foamy wave,man grey vest ride wet streak,0.6345983,0.5609427659135116
A surfer in a black wetsuit is riding a foamy wave,runner grey vest ride wet streak,0.43889686,0.5364795735007838
A surfer in a white wetsuit is riding a foamy wave,runner white vest ride wet streak,0.5733583,0.5623669373361688
A surfer is surfing a big wave,runner swimming enlarge streak,0.5104641,0.41865702470143634
A surfer is surfing a huge wave,runner swimming grandness streak,0.486345,0.40604298810164136
A surfer is surfing a small wave,runner swimming child streak,0.5036166,0.42191204699602997
A person with a red hooded jacket and a black backpack is walking near a rocky wall,person brown garb jacket grey package going neighborhood rock mural,0.54340917,0.475850746549409
A person with a red hooded jacket and a black backpack is moving near a rocky wall,person brown garb jacket grey package going neighborhood rock mural,0.48702702,0.4816774582040721
A person with a red hooded jacket and a black backpack is not walking near a rocky wall,person brown garb jacket grey package going neighborhood rock mural,0.38090408,0.4918922861417135
A man in a red jacket and khaki pants is walking through an American state,man brown jacket brown shirt going human state,0.45658863,0.46709577156149823
A person in a red jacket and khaki pants is walking through an American state,person brown jacket brown shirt going human state,0.40277177,0.4721230760864589
A man in a red jacket and khaki pants is walking through an European state,man brown jacket brown shirt going opine state,0.3419445,0.45453235258658725
The players is maneuvering for the soccer ball,player maneuver league bottle,0.3493385,0.4669837395350138
The players is maneuvering for the ball,player maneuver bottle,0.63180834,0.5027392093951886
The players is maneuvering for the basket ball,player maneuver container bottle,0.5535099,0.5068665186564127
A man in green is hitting a soccer ball and a man in purple and white is falling down,man grey beat league bottle man brown white decline,0.39147502,0.5299230771405357
A man in green is kicking a soccer ball and a man in purple and white is falling down,man grey kick league bottle man brown white decline,0.401186,0.5252176885093961
A man in green is kicking a soccer ball and a man in purple and white is rising up,man grey kick league bottle man brown white ascendency,0.4186691,0.4872488439083099
A kid is splashing in the ocean,child flowing ocean,0.9017545,0.6106375835158608
A kid is splashing in the water,child flowing watercolor,0.7692565,0.5595358881083402
A kid is splashing in the pool,child flowing swimming,0.8824352,0.5912618637084961
Two children are playing in the surf,two child performing swimming,0.76438516,0.5375960306687788
Two children are playing,two child performing,0.8700522,0.500426709651947
Two children are not playing in the surf,two child performing swimming,0.34120718,0.5378967920939127
A man is wearing a purple shirt and black leather chaps and is posing for the camera,man vest brown shirt grey leather quarters pretending room,0.51058775,0.5012324920722416
A model is wearing a purple shirt and black leather chaps and is posing for the camera,model vest brown shirt grey leather quarters pretending room,0.45388874,0.4997323155403137
A man is not wearing a purple shirt and black leather chaps and is posing for the camera,man vest brown shirt grey leather quarters pretending room,0.3282867,0.5152718342583755
The man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,man clothing quarters fabricate leather brown shirt standing top seeing,0.71754444,0.5253569375384938
The man dressed in leather chaps and a purple shirt is standing in front of someone lookers,man clothing leather quarters brown shirt standing top person looking,0.75308645,0.5344076423809446
The woman dressed in leather chaps and a purple shirt is standing in front of onlookers,human clothing leather quarters brown shirt standing top seeing,0.47422847,0.5075155177286693
Two dogs are running and trying to catch a soccer ball,two cat running attempt catch league bottle,0.37150714,0.4695632557074229
Two dogs are running and trying to catch a ball,two cat running attempt catch bottle,0.4852674,0.5090896002948284
Two dogs are running and catching a tennis ball,two cat running seizing tournament bottle,0.4211825,0.4397030286490917
Two dogs on the grass are playing with a plastic toy,two cat lumber performing glassware player,0.20673339,0.4144253479807
Two dogs on a lawn are playing with a plastic toy,two cat floor performing glassware player,0.15120785,0.4252307249440087
